Order_ID,Date,City,Vehicle_Type,Weather_Condition,Distance_km,Estimated_Time_min,Actual_Time_min,Delivery_Cost,Customer_Rating,Delivery_Delay,Delivery_Efficiency,Delivery_Cost_Efficiency,Distance by bins
ORD12489,10-02-2025,Delhi,Bicycle,RAINY,11.30,55,82,163,1,27,LONG DELAY,14.42,10+ km
ORD12490,12-14-2025,Delhi,EV Scooter,RAINY,1.90,17,38,69,1,21,LONG DELAY,36.32,0-5 km
ORD12491,27-09-2025,Delhi,Bicycle,CLEAR,5.40,31,36,54,4,5,SLIGHT DELAY,10.00,5-10 km
ORD12492,12-23-2025,Delhi,EV Scooter,RAINY,5.40,31,52,104,2,21,LONG DELAY,19.26,5-10 km
ORD12493,12-08-2025,Bengaluru,Bicycle,TRAFFIC,8.40,43,60,134,2,17,LONG DELAY,15.95,5-10 km
ORD12494,11-20-2025,Delhi,EV Scooter,TRAFFIC,NULL,32,42,56,5,10,SLIGHT DELAY,NULL,Unknown
ORD12495,10-25-2025,Mumbai,Petrol Bike,RAINY,9.70,48,999,147,1,951,LONG DELAY,15.15,5-10 km
ORD12496,12-10-2025,Mumbai,Petrol Bike,CLEAR,3.60,24,31,36,NULL,7,SLIGHT DELAY,10.00,0-5 km
ORD12497,12-25-2025,Bengaluru,Bicycle,CLEAR,5.90,33,40,59,NULL,7,SLIGHT DELAY,10.00,5-10 km
ORD12498,02-02-2026,Bengaluru,Petrol Bike,TRAFFIC,NULL,58,78,170,2,20,LONG DELAY,NULL,Unknown
ORD12499,11-11-2025,Mumbai,Petrol Bike,TRAFFIC,9.40,47,74,144,2,27,LONG DELAY,15.32,5-10 km
ORD12500,29-12-2025,Delhi,EV Scooter,TRAFFIC,NULL,59,74,123,5,15,SLIGHT DELAY,NULL,Unknown
ORD12501,09-19-2025,Delhi,EV Scooter,TRAFFIC,5.40,31,35,54,4,4,SLIGHT DELAY,10.00,5-10 km
ORD12502,09-19-2025,Mumbai,Bicycle,TRAFFIC,12.70,60,76,177,1,16,LONG DELAY,13.94,10+ km
ORD12503,12-01-2025,Mumbai,Petrol Bike,TRAFFIC,4.90,29,31,49,5,2,SLIGHT DELAY,10.00,0-5 km
ORD12504,02-27-2026,Bengaluru,EV Scooter,RAINY,8.90,45,68,139,1,23,LONG DELAY,15.62,5-10 km
ORD12505,09-01-2025,Delhi,EV Scooter,RAINY,9.60,48,93,146,2,45,LONG DELAY,15.21,5-10 km
ORD12506,12-08-2025,Delhi,Bicycle,TRAFFIC,10.10,50,79,151,1,29,LONG DELAY,14.95,10+ km
ORD12507,12-19-2025,Bengaluru,Petrol Bike,TRAFFIC,11.00,54,73,160,2,19,LONG DELAY,14.55,10+ km
ORD12508,11-24-2025,Bengaluru,Bicycle,RAINY,13.10,62,89,181,2,27,LONG DELAY,13.82,10+ km
ORD12509,01-11-2025,Bengaluru,EV Scooter,TRAFFIC,13.80,65,92,188,1,27,LONG DELAY,13.62,10+ km
ORD12510,09-26-2025,Bengaluru,Petrol Bike,TRAFFIC,9.50,48,66,145,1,18,LONG DELAY,15.26,5-10 km
ORD12511,01-29-2026,Bengaluru,Petrol Bike,RAINY,6.50,36,43,65,NULL,7,SLIGHT DELAY,10.00,5-10 km
ORD12512,02-17-2026,Delhi,Petrol Bike,RAINY,7.80,41,43,78,4,2,SLIGHT DELAY,10.00,5-10 km
ORD12513,09-26-2025,Mumbai,Petrol Bike,RAINY,6.10,34,33,61,4,-1,ON TIME,10.00,5-10 km
ORD12514,10-15-2025,Bengaluru,EV Scooter,CLEAR,10.30,51,69,153,1,18,LONG DELAY,14.85,10+ km
ORD12515,16-12-2025,Mumbai,Petrol Bike,RAINY,8.90,45,68,139,1,23,LONG DELAY,15.62,5-10 km
ORD12516,30-10-2025,Delhi,Bicycle,RAINY,10.20,50,71,152,2,21,LONG DELAY,14.90,10+ km
ORD12517,02-22-2026,Delhi,Bicycle,TRAFFIC,7.70,40,41,77,4,1,SLIGHT DELAY,10.00,5-10 km
ORD12518,10-02-2025,Mumbai,Bicycle,RAINY,9.80,49,77,148,2,28,LONG DELAY,15.10,5-10 km
ORD12519,06-10-2025,Bengaluru,Bicycle,RAINY,13.30,63,78,133,5,15,SLIGHT DELAY,10.00,10+ km
ORD12520,08-12-2025,Delhi,Bicycle,RAINY,12.60,60,79,176,1,19,LONG DELAY,13.97,10+ km
ORD12521,11-01-2025,Bengaluru,Petrol Bike,CLEAR,6.80,37,46,68,4,9,SLIGHT DELAY,10.00,5-10 km
ORD12522,18-02-2026,Mumbai,Bicycle,RAINY,10.20,50,75,152,1,25,LONG DELAY,14.90,10+ km
ORD12523,12-12-2025,Bengaluru,EV Scooter,TRAFFIC,13.40,63,85,184,2,22,LONG DELAY,13.73,10+ km
ORD12524,10-18-2025,Mumbai,Petrol Bike,RAINY,4.60,28,31,46,5,3,SLIGHT DELAY,10.00,0-5 km
ORD12525,12-21-2025,Delhi,EV Scooter,CLEAR,5.30,31,33,53,4,2,SLIGHT DELAY,10.00,5-10 km
ORD12526,11-22-2025,Mumbai,EV Scooter,RAINY,5.40,31,62,104,1,31,LONG DELAY,19.26,5-10 km
ORD12527,02-26-2026,Delhi,Petrol Bike,TRAFFIC,NULL,66,82,190,1,16,LONG DELAY,NULL,Unknown
ORD12528,11-08-2025,Bengaluru,Petrol Bike,RAINY,2.60,20,20,26,5,0,ON TIME,10.00,0-5 km
ORD12529,10-19-2025,Bengaluru,EV Scooter,CLEAR,3.50,24,29,35,5,5,SLIGHT DELAY,10.00,0-5 km
ORD12530,12-26-2025,Delhi,Bicycle,RAINY,9.40,47,73,144,2,26,LONG DELAY,15.32,5-10 km
ORD12531,02-12-2026,Bengaluru,Bicycle,TRAFFIC,4.80,29,26,48,4,-3,ON TIME,10.00,0-5 km
ORD12532,26-12-2025,Delhi,Bicycle,TRAFFIC,3.10,22,28,31,5,6,SLIGHT DELAY,10.00,0-5 km
ORD12533,21-01-2026,Delhi,EV Scooter,RAINY,NULL,25,999,89,2,974,LONG DELAY,NULL,Unknown
ORD12534,01-09-2026,Mumbai,EV Scooter,RAINY,NULL,69,106,199,1,37,LONG DELAY,NULL,Unknown
ORD12535,12-30-2025,Mumbai,Bicycle,RAINY,2.20,18,27,22,5,9,SLIGHT DELAY,10.00,0-5 km
ORD12536,29-11-2025,Bengaluru,Petrol Bike,RAINY,1.10,14,23,11,4,9,SLIGHT DELAY,10.00,0-5 km
ORD12537,20-02-2026,Delhi,Bicycle,RAINY,7.90,41,49,79,5,8,SLIGHT DELAY,10.00,5-10 km
ORD12538,11-23-2025,Bengaluru,Bicycle,CLEAR,1.30,15,21,13,4,6,SLIGHT DELAY,10.00,0-5 km
ORD12539,11-05-2025,Bengaluru,Petrol Bike,RAINY,3.90,25,999,89,2,974,LONG DELAY,22.82,0-5 km
ORD12540,10-09-2025,Delhi,Bicycle,RAINY,1.00,14,15,10,5,1,SLIGHT DELAY,10.00,0-5 km
ORD12541,10-23-2025,Mumbai,Bicycle,RAINY,12.90,61,76,129,5,15,SLIGHT DELAY,10.00,10+ km
ORD12542,12-18-2025,Delhi,Petrol Bike,TRAFFIC,NULL,60,90,177,1,30,LONG DELAY,NULL,Unknown
ORD12543,05-12-2025,Bengaluru,EV Scooter,CLEAR,6.50,36,44,65,NULL,8,SLIGHT DELAY,10.00,5-10 km
ORD12544,11-14-2025,Bengaluru,Bicycle,CLEAR,2.40,19,17,24,5,-2,ON TIME,10.00,0-5 km
ORD12545,09-01-2025,Bengaluru,EV Scooter,CLEAR,6.00,34,39,60,5,5,SLIGHT DELAY,10.00,5-10 km
ORD12546,16-12-2025,Delhi,EV Scooter,CLEAR,5.60,32,32,56,4,0,ON TIME,10.00,5-10 km
ORD12547,01-20-2026,Bengaluru,Bicycle,RAINY,14.80,69,98,198,2,29,LONG DELAY,13.38,10+ km
ORD12548,11-18-2025,Mumbai,EV Scooter,RAINY,11.40,55,96,164,NULL,41,LONG DELAY,14.39,10+ km
ORD12549,10-11-2025,Bengaluru,Bicycle,TRAFFIC,12.70,60,89,177,1,29,LONG DELAY,13.94,10+ km
ORD12550,23-12-2025,Mumbai,EV Scooter,RAINY,1.30,15,46,63,1,31,LONG DELAY,48.46,0-5 km
ORD12551,10-01-2025,Mumbai,EV Scooter,RAINY,12.60,60,84,176,1,24,LONG DELAY,13.97,10+ km
ORD12552,02-25-2026,Delhi,Bicycle,RAINY,9.30,47,67,143,2,20,LONG DELAY,15.38,5-10 km
ORD12553,12-23-2025,Mumbai,EV Scooter,CLEAR,10.50,52,81,155,NULL,29,LONG DELAY,14.76,10+ km
ORD12554,11-24-2025,Bengaluru,Petrol Bike,RAINY,5.60,32,30,56,5,-2,ON TIME,10.00,5-10 km
ORD12555,09-10-2025,Bengaluru,Petrol Bike,RAINY,3.50,24,25,35,NULL,1,SLIGHT DELAY,10.00,0-5 km
ORD12556,21-10-2025,Mumbai,Bicycle,CLEAR,2.80,21,999,78,2,978,LONG DELAY,27.86,0-5 km
ORD12557,09-30-2025,Delhi,Bicycle,TRAFFIC,9.10,46,65,141,2,19,LONG DELAY,15.49,5-10 km
ORD12558,27-10-2025,Delhi,Petrol Bike,RAINY,13.40,63,82,184,2,19,LONG DELAY,13.73,10+ km
ORD12559,11-06-2025,Mumbai,Petrol Bike,TRAFFIC,10.80,53,69,158,1,16,LONG DELAY,14.63,10+ km
ORD12560,01-06-2026,Mumbai,Bicycle,RAINY,11.90,57,82,169,2,25,LONG DELAY,14.20,10+ km
ORD12561,09-29-2025,Bengaluru,Petrol Bike,TRAFFIC,9.10,46,66,141,2,20,LONG DELAY,15.49,5-10 km
ORD12562,12-25-2025,Mumbai,EV Scooter,TRAFFIC,1.40,15,18,14,4,3,SLIGHT DELAY,10.00,0-5 km
ORD12563,02-08-2026,Delhi,Bicycle,CLEAR,7.50,40,48,75,5,8,SLIGHT DELAY,10.00,5-10 km
ORD12564,02-20-2026,Mumbai,Bicycle,CLEAR,6.30,35,39,63,5,4,SLIGHT DELAY,10.00,5-10 km
ORD12565,25-02-2026,Mumbai,Bicycle,CLEAR,NULL,59,88,173,1,29,LONG DELAY,NULL,Unknown
ORD12566,08-02-2026,Mumbai,Bicycle,RAINY,6.40,35,35,64,5,0,ON TIME,10.00,5-10 km
ORD12567,10-19-2025,Mumbai,Bicycle,RAINY,2.80,21,26,28,4,5,SLIGHT DELAY,10.00,0-5 km
ORD12568,10-06-2025,Delhi,Petrol Bike,RAINY,3.70,24,33,37,5,9,SLIGHT DELAY,10.00,0-5 km
ORD12569,25-12-2025,Mumbai,Bicycle,CLEAR,3.60,24,23,36,4,-1,ON TIME,10.00,0-5 km
ORD12570,11-24-2025,Mumbai,EV Scooter,RAINY,5.40,31,62,104,1,31,LONG DELAY,19.26,5-10 km
ORD12571,09-11-2025,Mumbai,Petrol Bike,CLEAR,3.70,24,28,37,5,4,SLIGHT DELAY,10.00,0-5 km
ORD12572,10-12-2025,Bengaluru,EV Scooter,RAINY,14.00,66,105,190,2,39,LONG DELAY,13.57,10+ km
ORD12573,09-04-2025,Bengaluru,EV Scooter,TRAFFIC,11.30,55,73,163,1,18,LONG DELAY,14.42,10+ km
ORD12574,10-31-2025,Delhi,EV Scooter,RAINY,6.40,35,64,114,1,29,LONG DELAY,17.81,5-10 km
ORD12575,12-04-2025,Delhi,Petrol Bike,RAINY,1.70,16,24,17,4,8,SLIGHT DELAY,10.00,0-5 km
ORD12576,01-16-2026,Delhi,Petrol Bike,RAINY,4.20,26,25,42,4,-1,ON TIME,10.00,0-5 km
ORD12577,11-07-2025,Mumbai,EV Scooter,CLEAR,8.30,43,65,133,1,22,LONG DELAY,16.02,5-10 km
ORD12578,23-01-2026,Delhi,EV Scooter,RAINY,1.90,17,51,69,1,34,LONG DELAY,36.32,0-5 km
ORD12579,03-02-2026,Delhi,Petrol Bike,CLEAR,13.80,65,82,188,NULL,17,LONG DELAY,13.62,10+ km
ORD12580,24-10-2025,Mumbai,EV Scooter,TRAFFIC,7.10,38,48,71,5,10,SLIGHT DELAY,10.00,5-10 km
ORD12581,14-02-2026,Bengaluru,Bicycle,RAINY,9.20,46,63,142,2,17,LONG DELAY,15.43,5-10 km
ORD12582,29-09-2025,Bengaluru,EV Scooter,CLEAR,7.70,40,40,77,4,0,ON TIME,10.00,5-10 km
ORD12583,10-08-2025,Delhi,Petrol Bike,TRAFFIC,11.50,56,76,165,2,20,LONG DELAY,14.35,10+ km
ORD12584,01-17-2026,Mumbai,EV Scooter,RAINY,1.90,17,43,69,1,26,LONG DELAY,36.32,0-5 km
ORD12585,10-13-2025,Mumbai,Bicycle,CLEAR,13.60,64,87,186,2,23,LONG DELAY,13.68,10+ km
ORD12586,01-04-2026,Delhi,Bicycle,TRAFFIC,12.50,60,75,125,5,15,SLIGHT DELAY,10.00,10+ km
ORD12587,11-05-2025,Bengaluru,EV Scooter,RAINY,7.50,40,74,125,2,34,LONG DELAY,16.67,5-10 km
ORD12588,06-11-2025,Bengaluru,Bicycle,RAINY,6.80,37,47,68,4,10,SLIGHT DELAY,10.00,5-10 km
ORD12589,02-05-2026,Mumbai,Petrol Bike,RAINY,8.60,44,63,136,1,19,LONG DELAY,15.81,5-10 km
ORD12590,12-12-2025,Bengaluru,Bicycle,TRAFFIC,4.60,28,37,46,NULL,9,SLIGHT DELAY,10.00,0-5 km
ORD12591,18-12-2025,Mumbai,Bicycle,TRAFFIC,8.60,44,59,86,5,15,SLIGHT DELAY,10.00,5-10 km
ORD12592,01-26-2026,Delhi,EV Scooter,RAINY,7.50,40,76,125,1,36,LONG DELAY,16.67,5-10 km
ORD12593,10-05-2025,Bengaluru,EV Scooter,RAINY,10.40,51,79,154,NULL,28,LONG DELAY,14.81,10+ km
ORD12594,02-05-2026,Bengaluru,Bicycle,CLEAR,8.30,43,58,83,4,15,SLIGHT DELAY,10.00,5-10 km
ORD12595,02-23-2026,Delhi,EV Scooter,RAINY,3.40,23,58,84,1,35,LONG DELAY,24.71,0-5 km
ORD12596,12-11-2025,Mumbai,Bicycle,RAINY,11.20,54,81,162,2,27,LONG DELAY,14.46,10+ km
ORD12597,11-23-2025,Bengaluru,EV Scooter,CLEAR,1.70,16,26,17,NULL,10,SLIGHT DELAY,10.00,0-5 km
ORD12598,05-12-2025,Bengaluru,Bicycle,RAINY,8.90,45,65,139,1,20,LONG DELAY,15.62,5-10 km
ORD12599,09-09-2025,Delhi,EV Scooter,TRAFFIC,6.10,34,44,61,5,10,SLIGHT DELAY,10.00,5-10 km
ORD12600,12-18-2025,Delhi,Bicycle,TRAFFIC,11.50,56,79,165,1,23,LONG DELAY,14.35,10+ km
ORD12601,02-05-2026,Bengaluru,Bicycle,RAINY,NULL,17,14,18,4,-3,ON TIME,NULL,Unknown
ORD12602,02-22-2026,Bengaluru,EV Scooter,RAINY,7.40,39,83,124,2,44,LONG DELAY,16.76,5-10 km
ORD12603,12-11-2025,Delhi,Bicycle,TRAFFIC,6.30,35,33,63,4,-2,ON TIME,10.00,5-10 km
ORD12604,01-06-2026,Delhi,Petrol Bike,RAINY,9.40,47,63,144,2,16,LONG DELAY,15.32,5-10 km
ORD12605,11-09-2025,Bengaluru,Bicycle,CLEAR,4.00,26,31,40,4,5,SLIGHT DELAY,10.00,0-5 km
ORD12606,11-07-2025,Mumbai,Bicycle,TRAFFIC,3.90,25,28,39,4,3,SLIGHT DELAY,10.00,0-5 km
ORD12607,28-09-2025,Bengaluru,EV Scooter,CLEAR,13.80,65,91,188,2,26,LONG DELAY,13.62,10+ km
ORD12608,01-09-2026,Delhi,Bicycle,RAINY,9.40,47,67,144,2,20,LONG DELAY,15.32,5-10 km
ORD12609,09-14-2025,Mumbai,Bicycle,RAINY,10.10,50,65,101,4,15,SLIGHT DELAY,10.00,10+ km
ORD12610,07-11-2025,Mumbai,Petrol Bike,RAINY,1.10,14,19,11,5,5,SLIGHT DELAY,10.00,0-5 km
ORD12611,09-27-2025,Bengaluru,EV Scooter,RAINY,7.60,40,81,126,2,41,LONG DELAY,16.58,5-10 km
ORD12612,15-11-2025,Bengaluru,Petrol Bike,CLEAR,7.70,40,43,77,NULL,3,SLIGHT DELAY,10.00,5-10 km
ORD12613,27-12-2025,Bengaluru,Bicycle,CLEAR,12.30,59,85,173,1,26,LONG DELAY,14.07,10+ km
ORD12614,12-19-2025,Mumbai,Bicycle,TRAFFIC,9.30,47,76,143,2,29,LONG DELAY,15.38,5-10 km
ORD12615,12-25-2025,Bengaluru,EV Scooter,RAINY,1.10,14,53,61,1,39,LONG DELAY,55.45,0-5 km
ORD12616,09-01-2025,Mumbai,Petrol Bike,RAINY,10.70,52,77,157,1,25,LONG DELAY,14.67,10+ km
ORD12617,01-11-2026,Bengaluru,EV Scooter,RAINY,12.80,61,97,178,1,36,LONG DELAY,13.91,10+ km
ORD12618,11-29-2025,Bengaluru,Petrol Bike,TRAFFIC,8.80,45,72,138,1,27,LONG DELAY,15.68,5-10 km
ORD12619,29-12-2025,Mumbai,Petrol Bike,RAINY,8.30,43,68,133,1,25,LONG DELAY,16.02,5-10 km
ORD12620,02-10-2026,Bengaluru,EV Scooter,CLEAR,4.00,26,35,40,NULL,9,SLIGHT DELAY,10.00,0-5 km
ORD12621,14-02-2026,Bengaluru,Petrol Bike,RAINY,6.90,37,34,69,4,-3,ON TIME,10.00,5-10 km
ORD12622,01-04-2026,Bengaluru,Bicycle,TRAFFIC,8.60,44,60,136,2,16,LONG DELAY,15.81,5-10 km
ORD12623,02-07-2026,Bengaluru,Bicycle,TRAFFIC,6.30,35,41,63,NULL,6,SLIGHT DELAY,10.00,5-10 km
ORD12624,10-13-2025,Mumbai,Bicycle,RAINY,NULL,32,29,57,5,-3,ON TIME,NULL,Unknown
ORD12625,11-20-2025,Mumbai,Petrol Bike,TRAFFIC,9.30,47,71,143,1,24,LONG DELAY,15.38,5-10 km
ORD12626,11-13-2025,Bengaluru,Petrol Bike,RAINY,1.60,16,13,16,4,-3,ON TIME,10.00,0-5 km
ORD12627,27-12-2025,Delhi,EV Scooter,RAINY,11.40,55,75,164,2,20,LONG DELAY,14.39,10+ km
ORD12628,10-03-2025,Delhi,Bicycle,TRAFFIC,8.60,44,63,136,2,19,LONG DELAY,15.81,5-10 km
ORD12629,12-28-2025,Bengaluru,Bicycle,RAINY,3.10,22,32,31,5,10,SLIGHT DELAY,10.00,0-5 km
ORD12630,09-02-2025,Delhi,Bicycle,RAINY,12.50,60,83,175,2,23,LONG DELAY,14.00,10+ km
ORD12631,18-12-2025,Delhi,EV Scooter,TRAFFIC,8.00,42,38,80,5,-4,ON TIME,10.00,5-10 km
ORD12632,30-12-2025,Bengaluru,Petrol Bike,RAINY,NULL,55,74,164,2,19,LONG DELAY,NULL,Unknown
ORD12633,01-03-2026,Bengaluru,EV Scooter,RAINY,5.60,32,62,106,1,30,LONG DELAY,18.93,5-10 km
ORD12634,12-27-2025,Bengaluru,EV Scooter,CLEAR,6.80,37,34,68,5,-3,ON TIME,10.00,5-10 km
ORD12635,10-30-2025,Delhi,Petrol Bike,TRAFFIC,9.50,48,72,145,2,24,LONG DELAY,15.26,5-10 km
ORD12636,29-10-2025,Delhi,EV Scooter,CLEAR,14.50,68,88,195,2,20,LONG DELAY,13.45,10+ km
ORD12637,22-12-2025,Delhi,Petrol Bike,RAINY,4.30,27,30,43,5,3,SLIGHT DELAY,10.00,0-5 km
ORD12638,09-09-2025,Bengaluru,Bicycle,RAINY,3.90,25,22,39,4,-3,ON TIME,10.00,0-5 km
ORD12639,09-01-2026,Bengaluru,EV Scooter,TRAFFIC,2.30,19,26,23,5,7,SLIGHT DELAY,10.00,0-5 km
ORD12640,11-22-2025,Mumbai,EV Scooter,CLEAR,8.60,44,59,86,4,15,SLIGHT DELAY,10.00,5-10 km
ORD12641,10-21-2025,Mumbai,EV Scooter,RAINY,9.90,49,83,149,NULL,34,LONG DELAY,15.05,5-10 km
ORD12642,12-07-2025,Mumbai,Bicycle,RAINY,7.50,40,44,75,5,4,SLIGHT DELAY,10.00,5-10 km
ORD12643,04-12-2025,Bengaluru,Petrol Bike,RAINY,10.60,52,79,156,1,27,LONG DELAY,14.72,10+ km
ORD12644,12-03-2025,Delhi,Petrol Bike,CLEAR,8.80,45,71,138,1,26,LONG DELAY,15.68,5-10 km
ORD12645,03-12-2025,Bengaluru,Petrol Bike,RAINY,11.80,57,74,168,1,17,LONG DELAY,14.24,10+ km
ORD12646,24-09-2025,Bengaluru,Petrol Bike,RAINY,10.90,53,78,159,1,25,LONG DELAY,14.59,10+ km
ORD12647,12-31-2025,Delhi,Bicycle,RAINY,7.50,40,35,75,4,-5,ON TIME,10.00,5-10 km
ORD12648,12-02-2025,Bengaluru,EV Scooter,CLEAR,12.00,58,82,170,1,24,LONG DELAY,14.17,10+ km
ORD12649,21-12-2025,Delhi,EV Scooter,RAINY,2.30,19,64,73,1,45,LONG DELAY,31.74,0-5 km
ORD12650,10-13-2025,Mumbai,Petrol Bike,CLEAR,10.90,53,77,159,NULL,24,LONG DELAY,14.59,10+ km
ORD12651,15-02-2026,Bengaluru,Petrol Bike,RAINY,6.70,36,33,67,4,-3,ON TIME,10.00,5-10 km
ORD12652,30-10-2025,Mumbai,Bicycle,RAINY,7.60,40,41,76,5,1,SLIGHT DELAY,10.00,5-10 km
ORD12653,12-19-2025,Bengaluru,EV Scooter,TRAFFIC,4.30,27,26,43,4,-1,ON TIME,10.00,0-5 km
ORD12654,02-26-2026,Mumbai,EV Scooter,RAINY,1.60,16,45,66,1,29,LONG DELAY,41.25,0-5 km
ORD12655,02-02-2026,Mumbai,Bicycle,CLEAR,9.10,46,74,141,1,28,LONG DELAY,15.49,5-10 km
ORD12656,02-21-2026,Mumbai,EV Scooter,RAINY,2.00,18,44,70,NULL,26,LONG DELAY,35.00,0-5 km
ORD12657,10-30-2025,Delhi,Bicycle,TRAFFIC,7.80,41,45,78,4,4,SLIGHT DELAY,10.00,5-10 km
ORD12658,15-02-2026,Mumbai,Bicycle,CLEAR,9.70,48,78,147,1,30,LONG DELAY,15.15,5-10 km
ORD12659,11-10-2025,Bengaluru,Petrol Bike,RAINY,9.30,47,75,143,2,28,LONG DELAY,15.38,5-10 km
ORD12660,12-10-2025,Delhi,Bicycle,TRAFFIC,7.40,39,38,74,5,-1,ON TIME,10.00,5-10 km
ORD12661,12-06-2025,Bengaluru,EV Scooter,TRAFFIC,1.40,15,16,14,NULL,1,SLIGHT DELAY,10.00,0-5 km
ORD12662,02-19-2026,Delhi,EV Scooter,RAINY,11.80,57,99,168,1,42,LONG DELAY,14.24,10+ km
ORD12663,01-25-2026,Delhi,EV Scooter,CLEAR,6.90,37,46,69,5,9,SLIGHT DELAY,10.00,5-10 km
ORD12664,12-11-2025,Mumbai,EV Scooter,RAINY,14.80,69,96,198,1,27,LONG DELAY,13.38,10+ km
ORD12665,11-21-2025,Bengaluru,EV Scooter,TRAFFIC,13.10,62,79,181,2,17,LONG DELAY,13.82,10+ km
ORD12666,16-11-2025,Bengaluru,Petrol Bike,RAINY,13.50,64,94,185,1,30,LONG DELAY,13.70,10+ km
ORD12667,11-02-2025,Mumbai,Bicycle,CLEAR,12.80,61,91,178,2,30,LONG DELAY,13.91,10+ km
ORD12668,10-07-2025,Mumbai,Petrol Bike,RAINY,6.00,34,32,60,5,-2,ON TIME,10.00,5-10 km
ORD12669,11-19-2025,Bengaluru,EV Scooter,TRAFFIC,7.90,41,42,79,5,1,SLIGHT DELAY,10.00,5-10 km
ORD12670,20-10-2025,Bengaluru,Bicycle,CLEAR,1.50,16,18,15,5,2,SLIGHT DELAY,10.00,0-5 km
ORD12671,11-10-2025,Delhi,Petrol Bike,RAINY,2.40,19,21,24,4,2,SLIGHT DELAY,10.00,0-5 km
ORD12672,11-25-2025,Bengaluru,Bicycle,TRAFFIC,7.70,40,36,77,NULL,-4,ON TIME,10.00,5-10 km
ORD12673,08-11-2025,Bengaluru,Petrol Bike,TRAFFIC,3.50,24,22,35,5,-2,ON TIME,10.00,0-5 km
ORD12674,01-16-2026,Bengaluru,Petrol Bike,TRAFFIC,13.80,65,86,188,1,21,LONG DELAY,13.62,10+ km
ORD12675,11-25-2025,Delhi,Bicycle,RAINY,6.30,35,41,63,5,6,SLIGHT DELAY,10.00,5-10 km
ORD12676,01-08-2026,Delhi,EV Scooter,TRAFFIC,7.30,39,42,73,5,3,SLIGHT DELAY,10.00,5-10 km
ORD12677,11-26-2025,Bengaluru,Bicycle,TRAFFIC,12.00,58,999,170,NULL,941,LONG DELAY,14.17,10+ km
ORD12678,02-12-2026,Bengaluru,Petrol Bike,RAINY,14.40,67,94,194,2,27,LONG DELAY,13.47,10+ km
ORD12679,02-14-2026,Delhi,Petrol Bike,RAINY,6.50,36,38,65,4,2,SLIGHT DELAY,10.00,5-10 km
ORD12680,02-21-2026,Bengaluru,Bicycle,RAINY,4.60,28,25,46,NULL,-3,ON TIME,10.00,0-5 km
ORD12681,10-19-2025,Delhi,Petrol Bike,CLEAR,NULL,27,30,44,5,3,SLIGHT DELAY,NULL,Unknown
ORD12682,02-24-2026,Delhi,Petrol Bike,RAINY,11.00,54,79,160,1,25,LONG DELAY,14.55,10+ km
ORD12683,11-12-2025,Mumbai,Petrol Bike,RAINY,5.10,30,27,51,5,-3,ON TIME,10.00,5-10 km
ORD12684,11-30-2025,Bengaluru,Petrol Bike,RAINY,3.40,23,18,34,4,-5,ON TIME,10.00,0-5 km
ORD12685,11-09-2025,Mumbai,Bicycle,RAINY,10.80,53,78,158,1,25,LONG DELAY,14.63,10+ km
ORD12686,20-01-2026,Bengaluru,Petrol Bike,RAINY,13.70,64,94,187,NULL,30,LONG DELAY,13.65,10+ km
ORD12687,12-29-2025,Bengaluru,EV Scooter,RAINY,9.90,49,79,149,NULL,30,LONG DELAY,15.05,5-10 km
ORD12688,01-23-2026,Bengaluru,EV Scooter,RAINY,3.40,23,65,84,1,42,LONG DELAY,24.71,0-5 km
ORD12689,10-09-2025,Delhi,Bicycle,RAINY,10.00,50,80,150,2,30,LONG DELAY,15.00,5-10 km
ORD12690,02-16-2026,Mumbai,EV Scooter,RAINY,1.70,16,40,67,2,24,LONG DELAY,39.41,0-5 km
ORD12691,30-12-2025,Bengaluru,Petrol Bike,RAINY,13.40,63,80,184,2,17,LONG DELAY,13.73,10+ km
ORD12692,01-12-2026,Bengaluru,EV Scooter,CLEAR,7.80,41,39,78,4,-2,ON TIME,10.00,5-10 km
ORD12693,11-05-2025,Delhi,EV Scooter,CLEAR,15.00,70,92,200,2,22,LONG DELAY,13.33,10+ km
ORD12694,11-17-2025,Mumbai,EV Scooter,RAINY,14.60,68,93,196,2,25,LONG DELAY,13.42,10+ km
ORD12695,01-05-2026,Bengaluru,Petrol Bike,CLEAR,9.90,49,74,149,1,25,LONG DELAY,15.05,5-10 km
ORD12696,01-21-2026,Mumbai,EV Scooter,RAINY,6.70,36,74,117,2,38,LONG DELAY,17.46,5-10 km
ORD12697,05-09-2025,Mumbai,Petrol Bike,RAINY,8.70,44,65,137,2,21,LONG DELAY,15.75,5-10 km
ORD12698,12-13-2025,Delhi,Bicycle,RAINY,14.70,68,83,147,NULL,15,SLIGHT DELAY,10.00,10+ km
ORD12699,01-30-2026,Bengaluru,Petrol Bike,CLEAR,12.40,59,89,174,2,30,LONG DELAY,14.03,10+ km
ORD12700,12-21-2025,Mumbai,EV Scooter,RAINY,1.50,16,61,65,1,45,LONG DELAY,43.33,0-5 km
ORD12701,10-01-2026,Mumbai,Petrol Bike,RAINY,10.40,51,79,154,2,28,LONG DELAY,14.81,10+ km
ORD12702,10-16-2025,Bengaluru,EV Scooter,TRAFFIC,12.20,58,81,172,2,23,LONG DELAY,14.10,10+ km
